,Year,YearCE,Month,Day,Lat,VSSI,Sigma VSSI,Duration,Hemi
0,1892.0,1892.0,1.0,1.0,5.0,4.44,1.01,0.0,1.28
1,1886.0,1886.0,1.0,1.0,-38.0,1.04,0.23,0.0,-1.0
2,1884.0,1884.0,1.0,1.0,-6.0,9.09,2.3,0.0,1.92
3,1876.0,1876.0,1.0,1.0,-37.0,0.28,0.06,0.0,-1.0
4,1863.0,1863.0,1.0,1.0,0.0,5.74,1.61,0.0,2.99
5,1861.0,1861.0,1.0,1.0,-37.0,0.24,0.05,0.0,-1.0
6,1855.0,1855.0,1.0,1.0,42.0,2.26,0.83,0.0,-1.0
7,1844.0,1844.0,1.0,1.0,48.0,1.45,0.53,0.0,-1.0
8,1835.0,1835.0,1.0,1.0,13.0,5.6,1.29,0.0,1.34
9,1831.0,1831.0,1.0,1.0,20.0,17.75,5.92,0.0,9.86
10,1822.0,1822.0,1.0,1.0,5.0,1.22,0.27,0.0,-1.0
11,1815.0,1815.0,1.0,1.0,-8.0,36.95,7.41,0.0,0.74
12,1809.0,1809.0,1.0,1.0,5.0,17.05,3.84,0.0,1.24
13,1795.0,1795.0,1.0,1.0,48.0,1.06,0.39,0.0,-1.0
14,1783.0,1783.0,1.0,1.0,64.0,11.07,4.06,0.0,-1.0
15,1767.0,1767.0,1.0,1.0,64.0,2.63,0.96,0.0,-1.0
16,1762.0,1762.0,1.0,1.0,5.0,5.45,1.37,0.0,1.87
17,1754.0,1754.0,1.0,1.0,64.0,1.74,0.64,0.0,-1.0
18,1739.0,1739.0,1.0,1.0,43.0,3.81,1.4,0.0,-1.0
19,1729.0,1729.0,1.0,1.0,48.0,4.27,1.56,0.0,-1.0
20,1719.0,1719.0,1.0,1.0,64.0,1.02,0.37,0.0,-1.0
21,1702.0,1702.0,1.0,1.0,48.0,1.15,0.42,0.0,-1.0
22,1694.0,1694.0,1.0,1.0,5.0,18.07,4.08,0.0,1.25
23,1673.0,1673.0,1.0,1.0,2.0,5.78,1.36,0.0,1.47
24,1666.0,1666.0,1.0,1.0,43.0,4.03,1.48,0.0,-1.0
25,1661.0,1661.0,1.0,1.0,5.0,4.62,1.27,0.0,2.78
26,1646.0,1646.0,1.0,1.0,48.0,1.68,0.61,0.0,-1.0
27,1641.0,1641.0,1.0,1.0,6.0,22.05,6.96,0.0,5.96
28,1634.0,1634.0,1.0,1.0,48.0,1.87,0.69,0.0,-1.0
29,1621.0,1621.0,1.0,1.0,-37.0,1.8,0.4,0.0,-1.0
30,1600.0,1600.0,1.0,1.0,-17.0,16.94,4.1,0.0,1.63
31,1594.0,1594.0,1.0,1.0,5.0,9.62,1.97,0.0,0.83
32,1591.0,1591.0,1.0,1.0,-37.0,0.43,0.09,0.0,-1.0
33,1586.0,1586.0,1.0,1.0,20.0,10.9,3.8,0.0,19.41
34,1577.0,1577.0,1.0,1.0,-37.0,0.25,0.06,0.0,-1.0
35,1568.0,1568.0,1.0,1.0,48.0,2.13,0.78,0.0,-1.0
36,1559.0,1559.0,1.0,1.0,-37.0,0.22,0.05,0.0,-1.0
37,1555.0,1555.0,1.0,1.0,-37.0,0.23,0.05,0.0,-1.0
38,1540.0,1540.0,1.0,1.0,5.0,2.42,0.57,0.0,1.5
39,1527.0,1527.0,1.0,1.0,48.0,0.95,0.35,0.0,-1.0
40,1512.0,1512.0,1.0,1.0,64.0,2.99,0.84,0.0,3.05
41,1505.0,1505.0,1.0,1.0,-37.0,0.82,0.18,0.0,-1.0
42,1495.0,1495.0,1.0,1.0,48.0,1.02,0.37,0.0,-1.0
43,1490.0,1490.0,1.0,1.0,-37.0,0.83,0.18,0.0,-1.0
44,1480.0,1480.0,1.0,1.0,48.0,4.27,1.56,0.0,-1.0
45,1477.0,1477.0,1.0,1.0,-37.0,2.02,0.44,0.0,-1.0
46,1477.0,1477.0,1.0,1.0,65.0,5.38,1.97,0.0,-1.0
47,1470.0,1470.0,1.0,1.0,48.0,1.74,0.64,0.0,-1.0
48,1458.0,1458.0,1.0,1.0,-17.0,37.49,7.68,0.0,0.83
49,1453.0,1453.0,1.0,1.0,5.0,10.77,3.08,0.0,3.3
50,1447.0,1447.0,1.0,1.0,-37.0,0.44,0.1,0.0,-1.0
51,1428.0,1428.0,1.0,1.0,48.0,0.65,0.24,0.0,-1.0
52,1418.0,1418.0,1.0,1.0,48.0,0.98,0.36,0.0,-1.0
53,1414.0,1414.0,1.0,1.0,-37.0,0.4,0.09,0.0,-1.0
54,1390.0,1390.0,1.0,1.0,-37.0,0.56,0.12,0.0,-1.0
55,1385.0,1385.0,1.0,1.0,5.0,2.67,0.83,0.0,5.35
56,1381.0,1381.0,1.0,1.0,-37.0,0.25,0.06,0.0,-1.0
57,1378.0,1378.0,1.0,1.0,5.0,2.72,0.69,0.0,1.92
58,1344.0,1344.0,1.0,1.0,5.0,14.32,3.28,0.0,1.32
59,1342.0,1342.0,1.0,1.0,48.0,1.8,0.66,0.0,-1.0
60,1336.0,1336.0,1.0,1.0,-37.0,0.29,0.06,0.0,-1.0
61,1330.0,1330.0,1.0,1.0,5.0,9.61,3.27,0.0,12.79
62,1290.0,1290.0,1.0,1.0,-37.0,1.34,0.29,0.0,-1.0
63,1284.0,1284.0,1.0,1.0,5.0,14.42,3.13,0.0,1.06
64,1276.0,1276.0,1.0,1.0,5.0,10.67,2.01,0.0,0.35
65,1269.0,1269.0,1.0,1.0,5.0,6.54,1.43,0.0,-1.0
66,1265.0,1265.0,1.0,1.0,48.0,1.04,0.38,0.0,-1.0
67,1258.0,1258.0,1.0,1.0,-8.0,75.31,19.7,0.0,2.21
68,1241.0,1241.0,1.0,1.0,-37.0,0.58,0.13,0.0,-1.0
69,1234.0,1234.0,1.0,1.0,-37.0,0.21,0.05,0.0,-1.0
70,1229.0,1229.0,1.0,1.0,5.0,30.4,7.82,0.0,2.06
71,1227.0,1227.0,1.0,1.0,-37.0,0.24,0.05,0.0,-1.0
72,1214.0,1214.0,1.0,1.0,48.0,0.97,0.35,0.0,-1.0
73,1209.0,1209.0,1.0,1.0,48.0,4.28,1.57,0.0,-1.0
74,1205.0,1205.0,1.0,1.0,48.0,1.0,0.37,0.0,-1.0
75,1199.0,1199.0,1.0,1.0,48.0,5.26,1.93,0.0,-1.0
76,1191.0,1191.0,1.0,1.0,5.0,8.29,1.71,0.0,0.85
77,1188.0,1188.0,1.0,1.0,-37.0,1.05,0.23,0.0,-1.0
78,1181.0,1181.0,1.0,1.0,48.0,11.9,4.36,0.0,-1.0
79,1181.0,1181.0,1.0,1.0,-37.0,0.46,0.1,0.0,-1.0
80,1171.0,1171.0,1.0,1.0,5.0,18.92,4.22,0.0,1.19
81,1152.0,1152.0,1.0,1.0,-37.0,0.19,0.04,0.0,-1.0
82,1146.0,1146.0,1.0,1.0,48.0,1.04,0.38,0.0,-1.0
83,1126.0,1126.0,1.0,1.0,5.0,2.56,0.69,0.0,2.56
84,1115.0,1115.0,1.0,1.0,48.0,1.19,0.44,0.0,-1.0
85,1112.0,1112.0,1.0,1.0,-37.0,0.83,0.18,0.0,-1.0
86,1109.0,1109.0,1.0,1.0,5.0,19.18,6.1,0.0,6.31
87,1091.0,1091.0,1.0,1.0,-37.0,0.34,0.07,0.0,-1.0
88,1081.0,1081.0,1.0,1.0,-37.0,0.49,0.11,0.0,-1.0
89,1065.0,1065.0,1.0,1.0,48.0,0.74,0.27,0.0,-1.0
90,1044.0,1044.0,1.0,1.0,-37.0,0.16,0.03,0.0,-1.0
91,1038.0,1038.0,1.0,1.0,-37.0,1.87,0.41,0.0,-1.0
92,1029.0,1029.0,1.0,1.0,5.0,8.03,2.45,0.0,4.71
93,1022.0,1022.0,1.0,1.0,48.0,1.59,0.58,0.0,-1.0
94,1015.0,1015.0,1.0,1.0,-37.0,0.38,0.08,0.0,-1.0
95,1008.0,1008.0,1.0,1.0,5.0,3.95,1.32,0.0,9.99
96,1006.0,1006.0,1.0,1.0,5.0,1.65,0.44,0.0,2.31
97,1004.0,1004.0,1.0,1.0,64.0,0.16,0.75,24.0,-1.0
98,1002.0,1002.0,1.0,1.0,64.0,0.16,0.78,24.0,-1.0
99,1001.0,1001.0,1.0,1.0,5.0,2.47,0.66,0.0,2.34
100,998.0,998.0,1.0,1.0,64.0,0.21,0.98,24.0,-1.0
101,980.0,980.0,1.0,1.0,48.0,0.95,0.35,0.0,-1.0
102,975.0,975.0,1.0,1.0,-37.0,1.55,0.34,0.0,-1.0
103,960.0,960.0,1.0,1.0,-37.0,1.01,0.22,0.0,-1.0
104,939.0,939.0,1.0,1.0,64.0,16.21,5.94,0.0,-1.0
105,937.0,937.0,1.0,1.0,-37.0,1.22,0.27,0.0,-1.0
106,929.0,929.0,1.0,1.0,-37.0,0.81,0.18,0.0,-1.0
107,927.0,927.0,1.0,1.0,-37.0,0.2,0.04,0.0,-1.0
108,917.0,917.0,1.0,1.0,-37.0,1.49,0.33,0.0,-1.0
109,915.0,915.0,1.0,1.0,5.0,4.83,1.48,0.0,4.85
110,905.0,905.0,1.0,1.0,-37.0,0.21,0.05,0.0,-1.0
111,900.0,900.0,1.0,1.0,5.0,13.52,4.32,0.0,6.58
112,874.0,874.0,1.0,1.0,65.0,3.01,1.11,0.0,-1.0
113,860.0,860.0,1.0,1.0,-37.0,1.2,0.26,0.0,-1.0
114,856.0,856.0,1.0,1.0,-37.0,1.26,0.28,0.0,-1.0
115,852.0,852.0,1.0,1.0,-37.0,0.56,0.12,0.0,-1.0
116,850.0,850.0,1.0,1.0,48.0,7.55,2.77,0.0,-1.0
117,846.0,846.0,1.0,1.0,48.0,1.17,0.43,0.0,-1.0
118,826.0,826.0,1.0,1.0,64.0,0.27,1.29,24.0,-1.0
119,824.0,824.0,1.0,1.0,64.0,0.43,2.04,24.0,-1.0
120,822.0,822.0,1.0,1.0,64.0,0.32,1.52,24.0,-1.0
121,819.0,819.0,1.0,1.0,5.0,7.79,2.42,0.0,5.39
122,818.0,818.0,1.0,1.0,64.0,0.64,3.02,24.0,-1.0
123,816.0,816.0,1.0,1.0,64.0,0.44,2.08,24.0,-1.0
124,803.0,803.0,1.0,1.0,48.0,1.65,0.61,0.0,-1.0
125,800.0,800.0,1.0,1.0,-37.0,0.27,0.06,0.0,-1.0
126,798.0,798.0,1.0,1.0,48.0,2.23,0.82,0.0,-1.0
127,795.0,795.0,1.0,1.0,-37.0,0.53,0.12,0.0,-1.0
128,790.0,790.0,1.0,1.0,-37.0,0.23,0.05,0.0,-1.0
129,782.0,782.0,1.0,1.0,-37.0,4.25,1.56,0.0,-1.0
130,764.0,764.0,1.0,1.0,48.0,2.06,0.76,0.0,-1.0
131,760.0,760.0,1.0,1.0,64.0,0.5,2.35,24.0,-1.0
132,758.0,758.0,1.0,1.0,64.0,0.21,1.01,24.0,-1.0
133,756.0,756.0,1.0,1.0,64.0,0.14,0.66,24.0,-1.0
134,754.0,754.0,1.0,1.0,5.0,2.19,0.68,0.0,5.53
135,752.0,752.0,1.0,1.0,64.0,0.19,0.89,24.0,-1.0
136,750.0,750.0,1.0,1.0,64.0,0.45,2.12,24.0,-1.0
137,748.0,748.0,1.0,1.0,5.0,5.66,1.34,0.0,1.48
138,746.0,746.0,1.0,1.0,64.0,0.13,0.63,24.0,-1.0
139,744.0,744.0,1.0,1.0,-37.0,1.05,0.23,0.0,-1.0
140,725.0,725.0,1.0,1.0,-37.0,0.57,0.12,0.0,-1.0
141,719.0,719.0,1.0,1.0,-37.0,1.35,0.3,0.0,-1.0
142,714.0,714.0,1.0,1.0,-37.0,0.56,0.12,0.0,-1.0
143,712.0,712.0,1.0,1.0,-37.0,0.51,0.11,0.0,-1.0
144,697.0,697.0,1.0,1.0,5.0,3.47,0.74,0.0,0.97
145,694.0,694.0,1.0,1.0,48.0,2.14,0.78,0.0,-1.0
146,688.0,688.0,1.0,1.0,5.0,10.42,3.39,0.0,7.69
147,685.0,685.0,1.0,1.0,-37.0,3.77,0.83,0.0,-1.0
148,682.0,682.0,1.0,1.0,5.0,23.24,5.5,0.0,1.49
149,643.0,643.0,1.0,1.0,-37.0,0.5,0.11,0.0,-1.0
150,632.0,632.0,1.0,1.0,48.0,2.72,1.0,0.0,-1.0
151,629.0,629.0,1.0,1.0,-37.0,0.3,0.07,0.0,-1.0
152,627.0,627.0,1.0,1.0,48.0,13.5,4.95,0.0,-1.0
153,608.0,608.0,1.0,1.0,-37.0,0.81,0.18,0.0,-1.0
154,588.0,588.0,1.0,1.0,5.0,4.72,1.02,0.0,1.03
155,575.0,575.0,1.0,1.0,5.0,26.28,5.54,0.0,0.94
156,540.0,540.0,1.0,1.0,5.0,28.82,7.71,0.0,2.42
157,536.0,536.0,1.0,1.0,48.0,20.54,6.91,0.0,19.07
158,528.0,528.0,1.0,1.0,-37.0,0.32,0.07,0.0,-1.0
159,526.0,526.0,1.0,1.0,5.0,3.83,1.24,0.0,7.63
160,502.0,502.0,1.0,1.0,48.0,3.74,1.37,0.0,-1.0
161,494.0,494.0,1.0,1.0,-37.0,0.8,0.18,0.0,-1.0
162,487.0,487.0,1.0,1.0,-37.0,1.25,0.27,0.0,-1.0
163,470.0,470.0,1.0,1.0,48.0,3.59,1.32,0.0,-1.0
164,466.0,466.0,1.0,1.0,-37.0,0.55,0.12,0.0,-1.0
165,460.0,460.0,1.0,1.0,-37.0,1.29,0.28,0.0,-1.0
166,446.0,446.0,1.0,1.0,-37.0,0.24,0.05,0.0,-1.0
167,434.0,434.0,1.0,1.0,5.0,10.91,2.14,0.0,0.65
168,426.0,426.0,1.0,1.0,48.0,3.98,1.46,0.0,-1.0
169,412.0,412.0,1.0,1.0,48.0,1.87,0.69,0.0,-1.0
170,394.0,394.0,1.0,1.0,-37.0,0.34,0.07,0.0,-1.0
171,382.0,382.0,1.0,1.0,-37.0,0.27,0.06,0.0,-1.0
172,379.0,379.0,1.0,1.0,-37.0,0.31,0.07,0.0,-1.0
173,366.0,366.0,1.0,1.0,-37.0,0.58,0.13,0.0,-1.0
174,360.0,360.0,1.0,1.0,-37.0,1.08,0.24,0.0,-1.0
175,353.0,353.0,1.0,1.0,-37.0,0.42,0.09,0.0,-1.0
176,345.0,345.0,1.0,1.0,-37.0,0.78,0.17,0.0,-1.0
177,332.0,332.0,1.0,1.0,5.0,4.62,0.97,0.0,0.91
178,320.0,320.0,1.0,1.0,48.0,2.02,0.74,0.0,-1.0
179,311.0,311.0,1.0,1.0,48.0,1.05,0.39,0.0,-1.0
180,307.0,307.0,1.0,1.0,-37.0,1.25,0.27,0.0,-1.0
181,304.0,304.0,1.0,1.0,5.0,8.54,1.68,0.0,0.67
182,299.0,299.0,1.0,1.0,5.0,3.39,0.86,0.0,2.01
183,291.0,291.0,1.0,1.0,-37.0,0.42,0.09,0.0,-1.0
184,283.0,283.0,1.0,1.0,-37.0,0.28,0.06,0.0,-1.0
185,279.0,279.0,1.0,1.0,48.0,6.9,2.53,0.0,-1.0
186,266.0,266.0,1.0,1.0,5.0,23.38,7.45,0.0,6.44
187,263.0,263.0,1.0,1.0,5.0,3.43,0.94,0.0,2.66
188,236.0,236.0,1.0,1.0,5.0,12.14,2.55,0.0,0.93
189,229.0,229.0,1.0,1.0,48.0,1.22,0.45,0.0,-1.0
190,218.0,218.0,1.0,1.0,5.0,3.48,1.0,0.0,3.35
191,215.0,215.0,1.0,1.0,-37.0,0.88,0.19,0.0,-1.0
192,206.0,206.0,1.0,1.0,-37.0,2.23,0.49,0.0,-1.0
193,203.0,203.0,1.0,1.0,-37.0,0.8,0.17,0.0,-1.0
194,201.0,201.0,1.0,1.0,-37.0,0.32,0.07,0.0,-1.0
195,191.0,191.0,1.0,1.0,48.0,1.88,0.69,0.0,-1.0
196,187.0,187.0,1.0,1.0,48.0,1.92,0.7,0.0,-1.0
197,174.0,174.0,1.0,1.0,48.0,1.22,0.45,0.0,-1.0
198,169.0,169.0,1.0,1.0,5.0,12.41,2.85,0.0,1.34
199,164.0,164.0,1.0,1.0,-37.0,1.16,0.25,0.0,-1.0
200,161.0,161.0,1.0,1.0,48.0,4.1,1.5,0.0,-1.0
201,150.0,150.0,1.0,1.0,-37.0,0.57,0.12,0.0,-1.0
202,143.0,143.0,1.0,1.0,-37.0,1.87,0.41,0.0,-1.0
203,138.0,138.0,1.0,1.0,-37.0,0.21,0.05,0.0,-1.0
204,124.0,124.0,1.0,1.0,5.0,7.39,1.47,0.0,0.69
205,121.0,121.0,1.0,1.0,-37.0,1.38,0.3,0.0,-1.0
206,105.0,105.0,1.0,1.0,-37.0,0.28,0.06,0.0,-1.0
207,95.0,95.0,1.0,1.0,5.0,2.23,0.61,0.0,2.57
208,88.0,88.0,1.0,1.0,64.0,8.92,3.27,0.0,-1.0
209,83.0,83.0,1.0,1.0,-37.0,0.22,0.05,0.0,-1.0
210,79.0,79.0,1.0,1.0,48.0,2.37,0.87,0.0,-1.0
211,77.0,77.0,1.0,1.0,-37.0,0.45,0.1,0.0,-1.0
212,70.0,70.0,1.0,1.0,-37.0,0.66,0.14,0.0,-1.0
213,61.0,61.0,1.0,1.0,48.0,2.48,0.91,0.0,-1.0
214,58.0,58.0,1.0,1.0,-37.0,1.18,0.26,0.0,-1.0
215,54.0,54.0,1.0,1.0,-37.0,0.87,0.19,0.0,-1.0
216,46.0,46.0,1.0,1.0,48.0,6.47,2.37,0.0,-1.0
217,31.0,31.0,1.0,1.0,-37.0,0.85,0.19,0.0,-1.0
218,15.0,15.0,1.0,1.0,-37.0,0.46,0.1,0.0,-1.0
219,4.0,4.0,1.0,1.0,-37.0,0.26,0.06,0.0,-1.0
220,-9.0,-10.0,1.0,1.0,5.0,6.17,1.29,0.0,0.92
221,-21.0,-22.0,1.0,1.0,-37.0,2.03,0.45,0.0,-1.0
222,-33.0,-34.0,1.0,1.0,-37.0,0.2,0.04,0.0,-1.0
223,-38.0,-39.0,1.0,1.0,48.0,2.73,1.0,0.0,-1.0
224,-48.0,-49.0,1.0,1.0,5.0,56.02,18.88,0.0,11.19
225,-69.0,-70.0,1.0,1.0,48.0,1.17,0.43,0.0,-1.0
226,-73.0,-74.0,1.0,1.0,-37.0,0.21,0.05,0.0,-1.0
227,-78.0,-79.0,1.0,1.0,48.0,1.09,0.4,0.0,-1.0
228,-82.0,-83.0,1.0,1.0,48.0,1.01,0.37,0.0,-1.0
229,-85.0,-86.0,1.0,1.0,-37.0,0.87,0.19,0.0,-1.0
230,-91.0,-92.0,1.0,1.0,48.0,7.53,2.76,0.0,-1.0
231,-100.0,-101.0,1.0,1.0,-37.0,3.03,0.66,0.0,-1.0
232,-106.0,-107.0,1.0,1.0,48.0,1.86,0.68,0.0,-1.0
233,-124.0,-125.0,1.0,1.0,48.0,2.64,0.97,0.0,-1.0
234,-127.0,-128.0,1.0,1.0,5.0,3.62,0.77,0.0,0.96
235,-133.0,-134.0,1.0,1.0,-37.0,0.22,0.05,0.0,-1.0
236,-139.0,-140.0,1.0,1.0,5.0,22.14,7.81,0.0,25.32
237,-144.0,-145.0,1.0,1.0,5.0,14.95,5.35,0.0,39.32
238,-150.0,-151.0,1.0,1.0,5.0,3.54,0.82,0.0,1.38
239,-158.0,-159.0,1.0,1.0,64.0,0.53,2.48,24.0,-1.0
240,-160.0,-161.0,1.0,1.0,64.0,0.67,3.16,24.0,-1.0
241,-163.0,-164.0,1.0,1.0,64.0,0.32,1.49,36.0,-1.0
242,-165.0,-166.0,1.0,1.0,64.0,0.77,3.63,24.0,-1.0
243,-169.0,-170.0,1.0,1.0,64.0,0.97,4.58,48.0,-1.0
244,-172.0,-173.0,1.0,1.0,5.0,18.46,5.46,0.0,3.93
245,-213.0,-214.0,1.0,1.0,5.0,6.78,1.37,0.0,0.76
246,-221.0,-222.0,1.0,1.0,48.0,3.66,1.34,0.0,-1.0
247,-228.0,-229.0,1.0,1.0,-37.0,0.25,0.05,0.0,-1.0
248,-231.0,-232.0,1.0,1.0,-37.0,0.2,0.04,0.0,-1.0
249,-235.0,-236.0,1.0,1.0,-37.0,0.44,0.1,0.0,-1.0
250,-249.0,-250.0,1.0,1.0,5.0,17.9,5.15,0.0,3.39
251,-251.0,-252.0,1.0,1.0,-37.0,0.55,0.12,0.0,-1.0
252,-259.0,-260.0,1.0,1.0,48.0,2.42,0.89,0.0,-1.0
253,-284.0,-285.0,1.0,1.0,48.0,3.8,1.39,0.0,-1.0
254,-293.0,-294.0,1.0,1.0,48.0,3.15,1.15,0.0,-1.0
255,-302.0,-303.0,1.0,1.0,48.0,2.46,0.9,0.0,-1.0
256,-327.0,-328.0,1.0,1.0,48.0,1.17,0.43,0.0,-1.0
257,-333.0,-334.0,1.0,1.0,5.0,4.64,1.36,0.0,3.71
258,-340.0,-341.0,1.0,1.0,-37.0,1.2,0.26,0.0,-1.0
259,-343.0,-344.0,1.0,1.0,-37.0,0.22,0.05,0.0,-1.0
260,-347.0,-348.0,1.0,1.0,-37.0,0.99,0.22,0.0,-1.0
261,-350.0,-351.0,1.0,1.0,5.0,6.56,2.02,0.0,5.04
262,-353.0,-354.0,1.0,1.0,48.0,5.24,1.92,0.0,-1.0
263,-359.0,-360.0,1.0,1.0,-37.0,0.81,0.18,0.0,-1.0
264,-377.0,-378.0,1.0,1.0,-37.0,0.33,0.07,0.0,-1.0
265,-386.0,-387.0,1.0,1.0,-37.0,0.41,0.09,0.0,-1.0
266,-393.0,-394.0,1.0,1.0,5.0,15.77,4.46,0.0,3.11
267,-396.0,-397.0,1.0,1.0,5.0,9.94,3.5,0.0,23.95
268,-406.0,-407.0,1.0,1.0,-37.0,0.22,0.05,0.0,-1.0
269,-411.0,-412.0,1.0,1.0,48.0,1.22,0.45,0.0,-1.0
270,-428.0,-429.0,1.0,1.0,5.0,63.58,13.89,0.0,1.1
271,-435.0,-436.0,1.0,1.0,-37.0,0.45,0.1,0.0,-1.0
272,-447.0,-448.0,1.0,1.0,48.0,2.02,0.74,0.0,-1.0
273,-461.0,-462.0,1.0,1.0,48.0,3.26,1.2,0.0,-1.0
274,-467.0,-468.0,1.0,1.0,-37.0,1.07,0.23,0.0,-1.0
275,-470.0,-471.0,1.0,1.0,-37.0,0.86,0.19,0.0,-1.0
276,-478.0,-479.0,1.0,1.0,48.0,6.35,2.33,0.0,-1.0
277,-482.0,-483.0,1.0,1.0,5.0,5.35,1.11,0.0,0.86
278,-488.0,-489.0,1.0,1.0,48.0,4.14,1.52,0.0,-1.0
279,-493.0,-494.0,1.0,1.0,-37.0,0.91,0.2,0.0,-1.0
280,-503.0,-504.0,1.0,1.0,48.0,1.31,0.48,0.0,-1.0
281,-516.0,-517.0,1.0,1.0,48.0,1.95,0.72,0.0,-1.0
282,-523.0,-524.0,1.0,1.0,-37.0,1.57,0.34,0.0,-1.0
283,-530.0,-531.0,1.0,1.0,-37.0,1.08,0.24,0.0,-1.0
284,-533.0,-534.0,1.0,1.0,48.0,2.17,0.79,0.0,-1.0
285,-541.0,-542.0,1.0,1.0,-37.0,0.19,0.04,0.0,-1.0
286,-571.0,-572.0,1.0,1.0,5.0,23.68,8.35,0.0,24.94
287,-582.0,-583.0,1.0,1.0,5.0,8.67,1.68,0.0,0.58
288,-589.0,-590.0,1.0,1.0,48.0,1.46,0.53,0.0,-1.0
289,-598.0,-599.0,1.0,1.0,48.0,6.81,2.5,0.0,-1.0
290,-605.0,-606.0,1.0,1.0,48.0,8.76,3.21,0.0,-1.0
291,-613.0,-614.0,1.0,1.0,5.0,2.55,0.83,0.0,7.66
292,-616.0,-617.0,1.0,1.0,-37.0,0.22,0.05,0.0,-1.0
293,-628.0,-629.0,1.0,1.0,48.0,5.11,1.87,0.0,-1.0
294,-648.0,-649.0,1.0,1.0,5.0,19.44,5.85,0.0,4.36
295,-654.0,-655.0,1.0,1.0,-37.0,0.21,0.05,0.0,-1.0
296,-660.0,-661.0,1.0,1.0,48.0,7.73,2.84,0.0,-1.0
297,-675.0,-676.0,1.0,1.0,5.0,7.11,2.49,0.0,21.32
298,-705.0,-706.0,1.0,1.0,5.0,7.87,2.26,0.0,3.34
299,-709.0,-710.0,1.0,1.0,48.0,1.86,0.68,0.0,-1.0
300,-714.0,-715.0,1.0,1.0,48.0,4.12,1.51,0.0,-1.0
301,-723.0,-724.0,1.0,1.0,5.0,22.59,6.76,0.0,4.22
302,-729.0,-730.0,1.0,1.0,-37.0,0.51,0.11,0.0,-1.0
303,-732.0,-733.0,1.0,1.0,-37.0,0.17,0.04,0.0,-1.0
304,-742.0,-743.0,1.0,1.0,-37.0,0.19,0.04,0.0,-1.0
305,-750.0,-751.0,1.0,1.0,-37.0,0.47,0.1,0.0,-1.0
306,-755.0,-756.0,1.0,1.0,64.0,0.16,0.74,24.0,-1.0
307,-757.0,-758.0,1.0,1.0,64.0,0.26,1.23,24.0,-1.0
308,-760.0,-761.0,1.0,1.0,64.0,0.57,2.67,36.0,-1.0
309,-762.0,-763.0,1.0,1.0,64.0,0.29,1.36,24.0,-1.0
310,-764.0,-765.0,1.0,1.0,64.0,0.19,0.91,24.0,-1.0
311,-770.0,-771.0,1.0,1.0,5.0,3.23,0.87,0.0,2.44
312,-779.0,-780.0,1.0,1.0,-37.0,0.19,0.04,0.0,-1.0
313,-785.0,-786.0,1.0,1.0,48.0,3.85,1.41,0.0,-1.0
314,-790.0,-791.0,1.0,1.0,-37.0,0.37,0.08,0.0,-1.0
315,-801.0,-802.0,1.0,1.0,48.0,1.22,0.45,0.0,-1.0
316,-810.0,-811.0,1.0,1.0,5.0,2.58,0.71,0.0,2.81
317,-834.0,-835.0,1.0,1.0,48.0,4.6,1.69,0.0,-1.0
318,-847.0,-848.0,1.0,1.0,48.0,8.37,3.07,0.0,-1.0
319,-863.0,-864.0,1.0,1.0,-37.0,0.51,0.11,0.0,-1.0
320,-892.0,-893.0,1.0,1.0,48.0,2.31,0.85,0.0,-1.0
321,-904.0,-905.0,1.0,1.0,-37.0,0.18,0.04,0.0,-1.0
322,-910.0,-911.0,1.0,1.0,48.0,2.08,0.76,0.0,-1.0
323,-921.0,-922.0,1.0,1.0,5.0,2.61,0.69,0.0,2.33
324,-945.0,-946.0,1.0,1.0,48.0,3.2,1.18,0.0,-1.0
325,-957.0,-958.0,1.0,1.0,-37.0,0.19,0.04,0.0,-1.0
326,-963.0,-964.0,1.0,1.0,48.0,0.98,0.36,0.0,-1.0
327,-976.0,-977.0,1.0,1.0,5.0,4.35,1.19,0.0,2.63
328,-984.0,-985.0,1.0,1.0,-37.0,0.44,0.1,0.0,-1.0
329,-988.0,-989.0,1.0,1.0,5.0,2.98,0.89,0.0,4.08
330,-1000.0,-1001.0,1.0,1.0,5.0,7.7,1.92,0.0,1.82
331,-1013.0,-1014.0,1.0,1.0,48.0,2.79,1.02,0.0,-1.0
332,-1017.0,-1018.0,1.0,1.0,-37.0,0.19,0.04,0.0,-1.0
333,-1020.0,-1021.0,1.0,1.0,48.0,3.22,1.18,0.0,-1.0
334,-1035.0,-1036.0,1.0,1.0,5.0,22.58,8.01,0.0,29.24
335,-1040.0,-1041.0,1.0,1.0,-37.0,0.68,0.15,0.0,-1.0
336,-1078.0,-1079.0,1.0,1.0,-37.0,0.22,0.05,0.0,-1.0
337,-1084.0,-1085.0,1.0,1.0,5.0,2.86,0.69,0.0,1.6
338,-1090.0,-1091.0,1.0,1.0,-37.0,0.88,0.19,0.0,-1.0
339,-1097.0,-1098.0,1.0,1.0,48.0,1.66,0.61,0.0,-1.0
340,-1100.0,-1101.0,1.0,1.0,-37.0,1.1,0.24,0.0,-1.0
341,-1104.0,-1105.0,1.0,1.0,48.0,1.73,0.63,0.0,-1.0
342,-1113.0,-1114.0,1.0,1.0,48.0,2.93,1.07,0.0,-1.0
343,-1128.0,-1129.0,1.0,1.0,48.0,1.29,0.47,0.0,-1.0
